,사업장명,도로명전체주소,좌표정보(x),좌표정보(y),시도명
10746,주식회사 한중기업지원센터,"서울특별시 강남구 영동대로 511, 33층 3304호 (삼성동, 트레이드타워)",205130.591678902,445590.096837802,서울특별시
10747,(주)나도,"서울특별시 강남구 강남대로 556 (논현동, 논현빌딩)",201830.491067264,445497.959632683,서울특별시
10748,주식회사 더골드트리,"서울특별시 강남구 봉은사로37길 5, 201호 (논현동, 오리리빌딩)",203168.276902556,445162.561017762,서울특별시
10749,(주)대종매니지먼트,"서울특별시 동대문구 왕산로32길 7, BYC 청량리 오피스텔 2114호 (용두동)",203624.129825056,452935.837397665,서울특별시
10750,(주)케이디엠아이앤씨,"서울특별시 동대문구 장한로 25  (장안동,케이디엠빌딩9층)",205743.422814839,451284.080255576,서울특별시
10751,(주)삼진위버,"서울특별시 동대문구 장한로 24, 3층 (장안동, 한창빌딩)",205782.9490416,451237.510868551,서울특별시
10752,(주)현투어앤컨설팅,"서울특별시 금천구 가산디지털2로 123, 1010-100호 (가산동, 월드메르디앙2차)",189202.600232089,441848.24299943,서울특별시
10753,(주) 한국보건의료방송,"서울특별시 금천구 가산디지털1로 2, 우림라이온스밸리2차 10층 1005호 (가산동)",190050.903572929,440523.497478209,서울특별시
10754,디엠씨코리안,"서울특별시 금천구 가산디지털1로 24, 701호 (가산동, 대륭테크노타운13차)",189991.650798406,440695.614055984,서울특별시
10755,주식회사 제이온투어,"서울특별시 금천구 가산디지털2로 123, 10층 1010-307호 (가산동, 월드메르디앙2차)",189202.600232089,441848.24299943,서울특별시
10756,주식회사 이랜드이노플,"서울특별시 금천구 가산디지털1로 88, IT프리미어타워 18층 (가산동)",189778.774504778,441302.111937219,서울특별시
10757,월드투어청도,"서울특별시 금천구 시흥대로148길 37-10, 지상1층 (독산동)",191174.269289232,441477.143064129,서울특별시
10758,주식회사 신화투어닷컴,"서울특별시 강동구 양재대로 1377,  505호 (성내동,삼원빌딩)",211976.269176583,447462.077236492,서울특별시
10759,(주)삼성관광,"서울특별시 강동구 성내로 28 (성내동,강동빌딩310호)",210839.281153832,447458.387605645,서울특별시
10760,(주)자이로항공,"서울특별시 강동구 천호대로 997  (천호동,신라빌딩 503호)",210825.17728788,448573.814954631,서울특별시
10761,(주)운창,"서울특별시 강동구 동남로81길 26, 401호 (고덕동)",213647.551211544,450915.612786573,서울특별시
10762,(주)엔클린,"서울특별시 강동구 천호대로 995, 603호 (천호동, 금복빌딩)",210804.329104051,448575.082173338,서울특별시
10763,국제여행사,"서울특별시 강동구 진황도로49길 41 (길동,이화빌딩 3층)",212502.24603683,448079.413538087,서울특별시
10764,(주)에이스월드트래벌,"서울특별시 동대문구 한빛로 41, 312호 (용두동)",202335.376325521,452953.836561271,서울특별시
10765,(주)골프몬스터,"서울특별시 강남구 논현로149길 75, 402호 (논현동)",201942.080311051,446014.467263798,서울특별시
10766,주식회사 디에스피코리아커뮤니케이션,서울특별시 강남구 논현로14길 8 (개포동),204186.193486186,441454.248173966,서울특별시
10767,주식회사 멤버인터내셔날투어,"서울특별시 강남구 강남대로150길 12, 5층 (논현동)",201775.499150035,445955.508264476,서울특별시
10768,주식회사 엘제이국제여행,"서울특별시 금천구 가산디지털2로 70, 대륭테크노타운19차 617호 (가산동)",189504.258704224,441390.738560411,서울특별시
10769,그린여행사,"서울특별시 강동구 양재대로 1396,  302-4호 (둔촌동,원천빌딩)",212114.433403978,447600.696370667,서울특별시
10770,(주)대진국제교육원,"서울특별시 강동구 강동대로 233, 6층 (성내동)",211597.547126239,446741.004625671,서울특별시
10771,(주) 효원투어,"서울특별시 강동구 풍성로38길 9, 302호 (성내동)",211027.51175299,447708.22061393,서울특별시
10772,(주)오썸글로벌,"서울특별시 동대문구 고산자로 377, 2층 205호 (용두동, 한독빌딩)",203261.717162776,452344.123945048,서울특별시
10773,미스터(주),서울특별시 동대문구 이문로 38 (휘경동),204935.973734018,454273.621685626,서울특별시
10774,주식회사 야놀자트래블,"서울특별시 강남구 테헤란로 427, 7층 (삼성동, 미차빌딩)",204673.885419693,444906.38806611,서울특별시
10775,주식회사 로앤,"서울특별시 강남구 봉은사로37길 35, 4층 (논현동)",203060.48095494,445348.173517345,서울특별시
10776,주식회사 진현,"서울특별시 강동구 올림픽로98길 30, 2층 (암사동, 탑스빌딩)",211364.05352846,449831.02984364,서울특별시
10777,주식회사 세상알앤디,"서울특별시 금천구 시흥대로 413, 301호 (독산동, 영석빌딩)",190869.401915822,440919.941586052,서울특별시
10778,JMS세계여행사,"서울특별시 금천구 디지털로9길 99, 스타밸리 202호 (가산동)",189748.024164036,442174.424111843,서울특별시
10779,한중교류진흥원 주식회사,"서울특별시 강남구 언주로 626, 2층 201-비호 (논현동, 논현로얄팰리스)",203118.623707683,445597.291569802,서울특별시
10780,알파글로벌투어 주식회사,"서울특별시 강남구 테헤란로78길 14-13, 4층 (대치동, 포스타 빌딩)",204753.235,444746.86,서울특별시
10781,주식회사 파라곤,"서울특별시 강동구 양재대로 1597, 지하101호 (천호동)",212584.941046961,449560.70484819,서울특별시
10782,주식회사 기용,"서울특별시 동대문구 고산자로34길 40, 201호 (용두동)",203519.527011576,452851.755317306,서울특별시
10783,지아이오엔,"서울특별시 도봉구 마들로 724, 상가동 228호 (도봉동)",204136.58447783,463573.102150294,서울특별시
10784,신세기앤컴퍼니 주식회사,"서울특별시 도봉구 노해로 397-15, 1312호 (창동, 백상빌딩)",204506.921108086,461239.917552563,서울특별시
10785,주식회사 더라엘,"서울특별시 도봉구 해등로 190, 315호 (쌍문동, 신원주상복합2차아파트)",203089.442773514,461770.488758803,서울특별시
10786,(주)토마토이앤엠,"서울특별시 강남구 봉은사로 629, 4층 (삼성동, 한국아스텐빌딩)",205611.057112642,445886.501259223,서울특별시
10787,(주)모닝스타앤드파트너,"서울특별시 강남구 봉은사로25길 18  (논현동,동아빌딩 2층)",202790.367941425,445121.570802423,서울특별시
10788,스위스관광(주),"서울특별시 강서구 공항대로 49, 3층 (공항동, 휴만메디칼)",183390.852785193,451037.591823478,서울특별시
10789,여기여행사,"서울특별시 강서구 개화동로 561, 211호 (방화동)",182895.668483962,451176.857915011,서울특별시
10790,좋은친구들,"서울특별시 노원구 한글비석로 245  (중계동,두타빌 A-214)",206670.816544196,460805.152066849,서울특별시
10791,온투어여행사,"서울특별시 노원구 노원로 330, 2층 (중계동, 롯데마트)",206204.445134058,460466.440748874,서울특별시
10792,(주)세이브존아이앤씨,서울특별시 노원구 한글비석로 57 (하계동),205994.811815848,459502.645279682,서울특별시
10793,순풍여행사,서울특별시 노원구 섬밭로 232 (하계동),205789.71844701,459389.694394683,서울특별시
10794,(주)연의투어,"서울특별시 강서구 마곡중앙1로 72, 804호 (마곡동, 마곡엠밸리10단지)",183968.906835987,450822.830988735,서울특별시
10795,은성여행사,"서울특별시 강서구 양천로55길 55, 106동 1204호 (가양동, 강서한강자이)",186602.649296044,451589.04916703,서울특별시
10796,(주)허브차이나항공,"서울특별시 강서구 등촌로53길 7, 2층 (등촌동)",187825.644565074,449673.837608992,서울특별시
10797,(주)동북아비지니스,"서울특별시 강서구 강서로 462, 2층 201호 (등촌동, 대륭드림타워)",185920.208549725,451605.394433274,서울특별시
10798,(주)모비텔레콤,서울특별시 강서구 방화동로 69-1 (방화동),183357.013014156,451622.57500133,서울특별시
10799,지에프레드문투어(GFREDMOONTOUR),"서울특별시 동작구 노량진로26길 62 (본동, 경동윈츠리버아파트)",195975.975679468,445303.904436624,서울특별시
10800,맨투맨투어,"서울특별시 동작구 동작대로29길 119, 113동 209호 (사당동, 극동아파트)",197802.436613024,443049.214038897,서울특별시
10801,(주)미키트레블,"서울특별시 강서구 방화대로21길 60, 3층 (공항동, 홍교독서실)",183443.047288347,451272.705440082,서울특별시
10802,(주)남주,"서울특별시 강북구 월계로3길 35, 0동 (미아동)",202667.437,456550.882187092,서울특별시
10803,주식회사 호아카투자그룹,"서울특별시 강남구 테헤란로 419, 삼성금융프라자 15층 71호 (삼성동)",204539.735,444852.685,서울특별시
10804,(주)비루트,"서울특별시 강남구 논현로80길 33, 105호 (역삼동)",203559.867779346,444065.894455524,서울특별시
10805,(주)플레이팅컴퍼니,"서울특별시 강남구 테헤란로77길 14, 11층 (삼성동, ES타워)",204764.385241777,445031.663311392,서울특별시
10806,주식회사 프리아이커뮤니케이션,"서울특별시 강남구 테헤란로 309, 16층 1617호 (역삼동)",203846.905722439,444606.040629202,서울특별시
10807,케이뷰티앤드,"서울특별시 강남구 봉은사로 129-1 (논현동, 751빌딩)",202422.404397085,444877.223579374,서울특별시
10808,주식회사 마이투어스,"서울특별시 강남구 강남대로112길 34, 2층 (논현동, 영화빌딩)",202329.211586278,444847.00555874,서울특별시
10809,정통아이비씨(주),"서울특별시 강남구 봉은사로 207, 13층 (논현동)",202996.058944139,445069.839126518,서울특별시
10810,주식회사 온고을,"서울특별시 노원구 동일로 1025  (공릉동,청도빌딩 4층)",206460.015573327,457696.855152473,서울특별시
10811,홍경투어,"서울특별시 강서구 화곡로46길 6 (화곡동, 기산빌딩)",186447.304273382,449600.82391609,서울특별시
10812,(주)메뉴판닷컴,"서울특별시 강남구 강남대로 584  (논현동,운산빌딩 6층)",201757.105695785,445748.245178254,서울특별시
10813,(주)투어러스,"서울특별시 강남구 봉은사로 129  (논현동,거평타운 1509호)",202425.73,444852.88,서울특별시
10814,유에어,"서울특별시 강남구 논현로81길 3, 2층 (역삼동, 보성빌딩)",203268.625841482,443989.674304233,서울특별시
10815,이씨플라자,서울특별시 강동구 강동대로 143-40  (성내동),210656.192068858,447259.892572716,서울특별시
10816,(주)여행나라,"서울특별시 노원구 노해로 480 (상계동, 조광빌딩)",205352.224914502,461310.667794352,서울특별시
10817,EUNMIN TRAVEL(은민여행사),"서울특별시 노원구 중계로 120, 5층 (중계동, 득림빌딩)",207149.521057387,460442.251691919,서울특별시
10818,(주)이안이노베이션,"서울특별시 노원구 동일로203가길 29, 1121호 (중계동, 브라운스톤중계)",205601.926027171,459732.128595514,서울특별시
10819,(주)블루코어,"서울특별시 강남구 역삼로 111, 한국정보통신진흥협회 빌딩 2층 (역삼동)",202699.832162055,443496.540844819,서울특별시
10820,(주)컬쳐몬스터,"서울특별시 강남구 언주로164길 29 (신사동, 영안빌딩)",203114.582053156,447047.111169224,서울특별시
10821,(주)유리홀딩스,"서울특별시 강남구 테헤란로 521, 30층 (삼성동, 그랜드인터콘티넨탈호텔)",205314.159889285,445204.709309676,서울특별시
10822,삼성국제여행사,"서울특별시 강남구 논현로72길 16, 4층 (역삼동, 초원빌딩)",203539.168706663,443716.403617473,서울특별시
10823,혜성투어,"서울특별시 강남구 삼성로119길 25, 1층 101호 (삼성동)",204298.785606319,445925.104089961,서울특별시
10824,주식회사 플라이트 그래프,"서울특별시 강남구 테헤란로114길 38 (대치동, 동일타워)",205849.511047456,444984.323902761,서울특별시
10825,라하(주),"서울특별시 강남구 테헤란로25길 20, 106호 (역삼동, 역삼현대벤쳐텔)",203081.161708641,444381.101104143,서울특별시
10826,주식회사 혜성티앤에스,"서울특별시 강남구 영동대로 721, 리버뷰오피스텔 (청담동)",204819.34560229,446662.792093523,서울특별시
10827,대박투어,서울특별시 강남구 테헤란로 116 (역삼동),202632.445261107,444024.960364014,서울특별시
10828,에이디피국제운송(주),"서울특별시 강서구 남부순환로 51 (공항동,ADP빌딩 3층)",183101.622480706,450608.121718823,서울특별시
10829,(주)호화여행사,"서울특별시 강서구 양천로 551-24, 305호 (가양동, 한화비즈메트로2차)",187733.160920858,450747.952249309,서울특별시
10830,더마일 주식회사,"서울특별시 강남구 강남대로 310, 유니온센터오피스텔 1403호 (역삼동)",202725.962072631,443203.561575728,서울특별시
10831,보람상조프라임(주),"서울특별시 강남구 테헤란로 151, 6층 (역삼동, 역삼하이츠빌딩)",203120.866692148,444313.008610517,서울특별시
10832,주식회사 엠비엠코리아,"서울특별시 강남구 선릉로 667, 10층 (논현동, 요현빌딩)",203584.665151845,446005.056082315,서울특별시
10833,주식회사 메디컴바인,"서울특별시 강남구 광평로56길 8-13, 2001호 (수서동, 수서타워)",209055.480464368,442735.704146657,서울특별시
10834,(주)지엘항공,"서울특별시 강남구 논현로57길 8, 2층 (도곡동, 금천빌딩)",203506.844171081,443282.440159391,서울특별시
10835,(주)젬투와이즈,"서울특별시 강남구 도곡로7길 13, 2층 (역삼동, 리더스타워)",202974.165,443251.774999999,서울특별시
10836,(주)투어지오,"서울특별시 강남구 도곡로33길 8, 1층 (역삼동)",203788.101150109,443531.230750641,서울특별시
10837,(주)에이치씨에스컨설팅,"서울특별시 강남구 논현로102길 55, 6층 (역삼동)",203421.107395856,444901.813016593,서울특별시
10838,나눔투어,"서울특별시 강서구 공항대로55길 47, 601호 (등촌동, 대륙빌딩)",187701.673692397,450327.279069351,서울특별시
10839,(주)동보여행사,"서울특별시 강남구 강남대로152길 14, 605호 (신사동)",201758.189261096,446103.36071335,서울특별시
10840,한빛여행사,"서울특별시 강남구 도산대로8길 12, 414호 (논현동, 명화빌딩)",201874.412194881,445975.908370702,서울특별시
10842,(주)이지메디케어,"서울특별시 강남구 봉은사로 644, 3층 (삼성동)",205731.60550213,445853.680386338,서울특별시
10843,(주)인터내셔날퓨텍,"서울특별시 강남구 논현로128길 24, 5층 (논현동, 신광빌딩)",202861.910157655,445730.351605021,서울특별시
10844,(주)곰여행사,"서울특별시 강남구 학동로 402 (삼성동,강남구청역사 내)",203625.292869197,446085.657404753,서울특별시
10845,(주)데일리코리아,"서울특별시 강남구 선릉로100길 24, 2층 (삼성동)",204272.335458172,444955.470693187,서울특별시
10846,주식회사 제이플러스리츠,"서울특별시 강남구 선릉로89길 11, 11층 (역삼동)",204212.680492499,444569.938067579,서울특별시
10847,어써먼,"서울특별시 강남구 논현로155길 9, 202호 (신사동)",202342.409980559,446608.127739695,서울특별시
10848,드림,"서울특별시 강남구 강남대로 310, 1003호 (역삼동, 유니온센터오피스텔)",202725.962072631,443203.561575728,서울특별시
10849,주식회사 린든코리아,"서울특별시 강남구 봉은사로 506, 경원빌딩 201호 (삼성동)",204729.498823701,445636.402424091,서울특별시
10850,(주)트립준,"서울특별시 강서구 공항대로7길 8, 401호 (공항동, 연흥빌딩)",183366.236140415,451070.951293463,서울특별시
10851,(주)덕양로지스틱,"서울특별시 강서구 공항대로75길 17 (염창동,염창한화꿈에그린 105-301)",188720.150596497,449554.356732295,서울특별시
10852,안성주택산업(주),"서울특별시 강남구 강남대로 308 (역삼동,강남랜드마크타워 9층 (901,902,903,904))",202741.810407842,443163.645142153,서울특별시
10853,(주)티에니,"서울특별시 강남구 논현로26길 46-12, 4층 (도곡동, 도암빌딩)",204023.766165027,442350.341641721,서울특별시
10854,(주)나우웨드,"서울특별시 강남구 선릉로 801, 지하1층 (신사동)",203345.693666962,446798.492471286,서울특별시
10855,(주)엠씨아이코리아,"서울특별시 강남구 테헤란로86길 12, 8층 (대치동)",205149.988084393,444928.584697207,서울특별시
10856,(주)아이니스타,"서울특별시 강남구 삼성로147길 34, 102호 (청담동)",204044.614307912,446510.086002772,서울특별시
10857,주식회사 세통국제투어,"서울특별시 강남구 영동대로 721, 405호 (청담동, 리버뷰오피스텔)",204819.34560229,446662.792093523,서울특별시
10858,(주)이화커뮤니케이션,"서울특별시 강남구 테헤란로4길 6, 310-14호 (역삼동, 강남역센트럴푸르지오시티)",202488.686226903,443956.146724937,서울특별시
10859,월드코리안신문 주식회사,서울특별시 강남구 봉은사로4길 10 (역삼동),202233.811035435,444661.532283337,서울특별시
10860,주식회사 지엠씨,"서울특별시 강서구 강서로18길 26, 4층 (화곡동)",186422.263063263,447969.777189424,서울특별시
10861,(주)비룡여행사,"서울특별시 강남구 도산대로 158, 세양 APEX TOWER 907호 (논현동)",202233.376703439,446247.902496745,서울특별시
10862,(주)이엔티아이,"서울특별시 강남구 역삼로 243, 델타빌딩 6층 (역삼동)",203713.548467531,443966.145208763,서울특별시
10863,(주)레바캉스,"서울특별시 강남구 언주로129길 6, 5층 (논현동, SH빌딩)",203004.766681742,445822.606853521,서울특별시
10864,(주)휘닉스리조트,"서울특별시 강남구 테헤란로 534, 지하1층 (대치동, 글라스타워빌딩)",205446.736406275,445116.280153369,서울특별시
10865,(주)크로스투어,"서울특별시 강남구 강남대로 578,  701호 (논현동,성현빌딩7층)",201772.671195889,445683.344339981,서울특별시
10866,(주)엔와이에프코리아,"서울특별시 강남구 언주로172길 59  (신사동,1층)",203347.432058472,447194.440832958,서울특별시
10867,(주)아이디뱅크투어,"서울특별시 강남구 선릉로 524, 선릉대림아크로텔 316호 (삼성동)",204181.823243711,444950.728644939,서울특별시
10868,(주)티앤엠코리아,"서울특별시 강남구 선릉로145길 21, 중앙빌딩 3층 (논현동)",203274.050729168,446540.910157128,서울특별시
10869,(주)파이브식스,"서울특별시 강남구 도산대로50길 12, 4층 (논현동)",203229.05037657,446602.487046315,서울특별시
10870,퓨처셀바이오(주),"서울특별시 강남구 봉은사로 129-1, 비즈플러스신논현센터 702-37호 (논현동, 751빌딩)",202422.404397085,444877.223579374,서울특별시
10871,(주)엠아이제이월드투어,"서울특별시 강남구 테헤란로 151, 1012호 (역삼동, 역삼하이츠빌딩)",203120.866692148,444313.008610517,서울특별시
10872,(주)웰빙스케치투어,"서울특별시 강남구 역삼로19길 9, 6층 (역삼동)",203191.974530715,443748.443748413,서울특별시
10873,GTS-굿네트워크 투어서비스,"서울특별시 강남구 삼성로84길 22, 3층 (대치동, 비전빌딩)",205177.240948544,444823.609755823,서울특별시
10874,(주)아름다운투어,"서울특별시 강남구 테헤란로52길 6, 1206호 (역삼동)",204103.04193011,444558.775468448,서울특별시
10875,(주)꿈틀투어,"서울특별시 강남구 압구정로 118, 305호 (신사동, 향원빌딩)",201839.185889558,446800.331472065,서울특별시
10876,유한회사 유창컴퍼니,"서울특별시 강남구 테헤란로 147, 성지하이츠Ⅱ 1711호 (역삼동)",203070.963059952,444304.746740878,서울특별시
10877,(주)빅카드,"서울특별시 강남구 밤고개로1길 10, 수서현대벤쳐빌 828호 (수서동)",208937.760652081,442873.588039887,서울특별시
10878,주식회사 배민,"서울특별시 강남구 봉은사로 429, 위즈빌딩 112호 (삼성동)",204070.23835948,445477.407575316,서울특별시
10879,주식회사코리아뷰티투어,"서울특별시 강남구 강남대로94길 69, 302호 (역삼동, 제성빌딩)",202829.97233972,444300.904005944,서울특별시
10880,주식회사 티에이취인터네셔날,"서울특별시 강남구 언주로 630, 102호 (논현동, 어반라이트빌딩)",203101.594383265,445632.245894309,서울특별시
10881,주식회사 유니노바,"서울특별시 강남구 도곡로 112, 2층 비10호 (도곡동, 서한빌딩)",202835.924249933,443051.27224413,서울특별시
10882,(주)엘케이에이치대부앤투어,"서울특별시 강남구 광평로 295, 1115호 (수서동,  한신사이룩스 서관)",209144.783150288,442922.611326787,서울특별시
10883,(주)블루홀,"서울특별시 강남구 삼성로104길 24  (삼성동,하영빌딩 2층)",204943.04851106,445437.808591635,서울특별시
10884,유림여행사(주),"서울특별시 강남구 논현로 752, 2층 (논현동, 구산 빌딩)",202468.165066889,446326.897013187,서울특별시
10885,주식회사 지에이치알,"서울특별시 강남구 강남대로112길 12, 5층 (논현동)",202174.455490638,444788.19589552,서울특별시
10886,주식회사 코페이대부,"서울특별시 강남구 논현로161길 20, 2층 (신사동, 하우스테디베어)",202274.092101192,446830.046201137,서울특별시
10887,(주)여행매니아,"서울특별시 강남구 언주로 651, 8층 (논현동, 삼원빌딩)",203021.496244152,445847.762495405,서울특별시
10888,(주)씨에스메디칼그룹,"서울특별시 강남구 도산대로 446, 4층 14호 (청담동, 경원하이츠텔)",203919.495860998,446817.141574693,서울특별시
10889,주식회사 레이크힐스투어,"서울특별시 강남구 개포로20길 25, 4층 (개포동)",204199.381678125,441683.39008197,서울특별시
10890,온더트래블,"서울특별시 강남구 남부순환로355길 9, 404호 (도곡동, 양재빌딩)",203106.06575773,442603.63208582,서울특별시
10891,(주)비엠디,"서울특별시 강남구 봉은사로 620  (삼성동,유진빌딩 3층)",205523.261260867,445804.333672465,서울특별시
10892,갤럭시게이트(주),"서울특별시 강남구 논현로106길 41  (역삼동,유진빌딩 5층)",203265.795967178,444982.786228431,서울특별시
10893,주식회사 뉴월드여행사,"서울특별시 강남구 강남대로 364, 미왕빌딩 15층 1527호 (역삼동)",202520.618826739,443705.648259719,서울특별시
10894,주식회사 에스페레,"서울특별시 동작구 상도로 369,  115호 (상도동,숭실대학교 학생회관)",196147.389253733,443795.142708592,서울특별시
10895,주식회사 피규어뮤지엄더블유,"서울특별시 강남구 선릉로158길 3 (청담동, Ys Roo)",203500.201568434,447063.154985699,서울특별시
10896,(주)타임쉐어글로벌,"서울특별시 강남구 봉은사로 617, 2층 (삼성동, 인탑스빌딩)",205480.292130522,445863.011113536,서울특별시
10897,(주)샤피니언,"서울특별시 강남구 테헤란로 425, 5481호 (삼성동, 신일빌딩)",204649.22,444896.875,서울특별시
10898,주식회사 소프트엔지니어스쿨,"서울특별시 강남구 영동대로 513, 4층 (삼성동, 코엑스 아이씨티 교육센터 교육운영실)",205259.527550336,445361.937086207,서울특별시
10899,스타아시아(주),"서울특별시 강남구 테헤란로78길 14-15, 새솔빌딩 7층 (대치동)",204738.982198621,444740.999059248,서울특별시
10900,(주)동은플러스,"서울특별시 강남구 언주로 551, 9층 (역삼동, 프라자654빌딩)",203431.580924483,444973.293092643,서울특별시
10901,(주)블루리본투어,"서울특별시 강남구 테헤란로4길 6, 214호 (역삼동, 강남역센트럴푸르지오시티)",202520.972243984,443946.832938881,서울특별시
10902,주식회사 그린메디컬투어,"서울특별시 강남구 테헤란로 306, 8층 (역삼동, 카이트타워)",203829.950367063,444487.341960689,서울특별시
10903,(주)투어문코리아,"서울특별시 강남구 강남대로 502, 8층 (논현동, 에임하이타워)",202024.615630329,444994.659484536,서울특별시
10904,주식회사 케이아이코리아,"서울특별시 강남구 논현로 28, 한이빌딩 5층 (개포동)",204283.266673412,441271.783645603,서울특별시
10905,(주)트리플투어,"서울특별시 강남구 봉은사로 327, 궁도빌딩 6층 (논현동)",203693.332185211,445328.210921431,서울특별시
10906,(주)원아시아투어,"서울특별시 강남구 도곡로18길 13, 1층 (도곡동)",203320.93991477,443137.904191677,서울특별시
10907,비디어리,"서울특별시 강남구 봉은사로 320, 301호 (역삼동)",203639.957967048,445247.052767263,서울특별시
10908,(주)효산,"서울특별시 강서구 공항대로7길 8, 401호 (공항동, 연흥빌딩)",183366.236140415,451070.951293463,서울특별시
10909,(주)류빈,"서울특별시 동작구 사당로30길 29-4  (사당동,1층)",198263.012291169,442362.921367997,서울특별시
10910,(주)지피인터내셔날,"서울특별시 강남구 테헤란로4길 6, 강남역 센트럴 푸르지오 시티 304호-9호 (역삼동)",202520.972243984,443946.832938881,서울특별시
10911,(주)알지투어,"서울특별시 강남구 선릉로100길 30, 유니콘빌딩 506호 (삼성동)",204308.797361501,444932.157842043,서울특별시
10912,(주)셀윈코스메디코리아,"서울특별시 강남구 언주로113길 8, 2층 (논현동)",203170.885811127,445262.502359988,서울특별시
10913,(주)티핑트래블,"서울특별시 강남구 언주로152길 4  (신사동,제인빌딩 4층)",202936.909823163,446692.155284036,서울특별시
10914,주식회사 스마일국제여행사,"서울특별시 동작구 신대방1가길 38, 106동 201호 (신대방동)",191691.678396263,442818.113681285,서울특별시
10915,(주)엠브이지투어,"서울특별시 동작구 동작대로29길 91, 505호 (사당동, 사당우성아파트)",197802.436613024,443049.214038897,서울특별시
10916,주식회사 데일리,"서울특별시 강남구 테헤란로20길 20, 10층 (역삼동)",202982.475829636,444015.139922437,서울특별시
10917,주식회사 펙타,"서울특별시 강남구 논현로155길 6, 303호 (신사동)",202373.172764981,446654.43883576,서울특별시
10918,에스앤엘컴퍼니(주),"서울특별시 강남구 언주로147길 8, 4층 (논현동)",202894.875633074,446428.094999066,서울특별시
10919,드림메디컬의료관광 주식회사,"서울특별시 강남구 논현로67길 58, 215호 (역삼동, 지엠타운)",203049.274652617,443434.322924734,서울특별시
10920,주식회사 고닥터,"서울특별시 강남구 선릉로127길 5, 4층 1호 (논현동)",203585.588804189,445921.975827804,서울특별시
10921,유플러스유 주식회사,"서울특별시 강남구 도산대로27길 26, 502호 (신사동)",202369.695818502,446569.886365685,서울특별시
10922,주식회사 헬프메디,"서울특별시 강남구 학동로 320, 202호 (논현동, 신우빌딩)",203297.483435584,445977.495660534,서울특별시
10923,주식회사 한빛투어,"서울특별시 강남구 도곡로3길 27, 동일빌딩 6층 (역삼동)",202791.425800784,443306.721390031,서울특별시
10924,(주)여행엔,"서울특별시 강남구 논현로132길 11, 302호 (논현동, 창전빌딩)",202709.451700661,445888.531523293,서울특별시
10925,주식회사 스카이어,"서울특별시 강서구 양천로 551-24, 305호 (가양동, 한화비즈메트로2차)",187733.160920858,450747.952249309,서울특별시
10926,(주)리조트여행,"서울특별시 강남구 논현로135길 23, 205호 (논현동, 조복빌딩)",202406.446812493,445869.472111757,서울특별시
10927,클리오투어스,"서울특별시 강남구 압구정로22길 10,  301호 (신사동)",202210.224464549,446972.963113462,서울특별시
10928,이투어,"서울특별시 강남구 테헤란로113길 13, B1층 126호 (삼성동, 칠성빌딩)",205747.212430477,445409.464108821,서울특별시
10929,(주)강남스타일닷컴,"서울특별시 강남구 역삼로 148, 201호 (역삼동, 금문빌딩)",203079.513481786,443584.688358292,서울특별시
10930,(주)파이브스타그룹,"서울특별시 강남구 강남대로 600, 5층 (논현동, 동신빌딩)",201715.387381606,445907.44937222,서울특별시
10931,브이에이 투어,서울특별시 강남구 삼성로81길 42 (대치동),204728.714907675,444622.748551008,서울특별시
10932,주식회사 국민홀딩스,"서울특별시 강남구 도산대로30길 12, 2층 (논현동, 승희빌딩)",202529.314846059,446317.107517551,서울특별시
10933,주식회사 엠.수목토,"서울특별시 강남구 영동대로 647, 청담역 푸르지오시티 2002호 (삼성동)",204936.566579531,446389.869325086,서울특별시
10934,(주)트렉월드투어,"서울특별시 강남구 개포로 508, 201호 (개포동, 소망빌딩)",205940.627824515,443003.318632727,서울특별시
10935,(주)에스팩토리,"서울특별시 강남구 도산대로58길 13  (청담동,4층)",203608.018093745,446688.760777931,서울특별시
10936,(주)굿메이트,"서울특별시 강남구 도산대로 164, 4,5층 (논현동, 휴롬빌딩)",202286.913729168,446265.906646732,서울특별시
10937,(주)조일알앤티,"서울특별시 강남구 언주로133길 21  (논현동,조일빌딩 3층)",202902.789114146,445968.084533351,서울특별시
10938,(주)샤항공엔에스에이치,"서울특별시 강남구 삼성로 402  (대치동,티아빌딩 7층)",205136.934557818,444576.067034239,서울특별시
10939,강남드림투어,"서울특별시 강남구 테헤란로 425, 5층 5814호 (삼성동, 신일빌딩)",204649.22,444896.875,서울특별시
10940,주식회사 세인티앤엘,"서울특별시 강남구 언주로 710, 4층 (논현동, 성암빌딩)",203107.189301648,446076.805415494,서울특별시
10941,(주)강남스타일관광레저산업,서울특별시 강남구 학동로23길 29 (논현동),202366.279731527,445885.115893595,서울특별시
10942,(주)미주여행사,"서울특별시 강남구 논현로 507, 1309호 (역삼동, 성지하이츠3차빌딩)",203111.505626639,444387.529455918,서울특별시
10943,나인플러스,"서울특별시 강남구 봉은사로 129-1, 7층 702-LS37호 (논현동, 751빌딩)",202422.404397085,444877.223579374,서울특별시
10944,주식회사 제이앤케이글로비스,"서울특별시 강남구 개포로22길 39-12, 2층 201호 (개포동, 은혜빌딩)",204389.151524286,441654.376837978,서울특별시
10945,주식회사 동방미,"서울특별시 강남구 삼성로95길 11, 12층 (삼성동, 시몬느빌딩)",204783.122097415,445073.355110064,서울특별시
